"id","language","bank","card","merchant","merchantPhone","benefit","tAndCLink","from","to","storeLocation","imageUrl","cuisineType"
"CB-1619","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","丽豪酒店 - 意廊","21321235","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界沙田大涌桥路34-36号2楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1619.jpg","hotel"
"CB-1624","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","丽豪酒店 - 龙门客栈","21321153","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界沙田大涌桥路34-36号1楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1624.jpg","hotel"
"CB-1618","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","丽豪酒店 - 濠歺厅","21321040","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界沙田大涌桥路34-36号3楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1618.jpg","hotel"
"CB-1623","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","丽豪酒店 - 富豪轩","21321012","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界沙田大涌桥路34-36号2楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1623.jpg","hotel"
"CB-1622","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","丽豪酒店 - 富豪坊","21321011","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界沙田大涌桥路34-36号2楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1622.jpg","hotel"
"CB-1621","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","丽豪酒店 - 河梦","21321151","""食品8折 (星期日至星期四)"",""食品85折 (星期五及星期六)"",""食品85折 (星期日至星期四)"",""食品9折 (星期五及星期六)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界沙田大涌桥路34-36号地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1621.jpg","hotel"
"CB-1197","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","香港万丽海景酒店 - 万丽咖啡室","28028888","""自助午歺9折"",""自助晚歺85折"",""免费获赠2磅生日蛋糕1个"",""免费获赠2磅生日蛋糕1个及葡萄汽酒1枝""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛湾仔港湾道1号香港万丽海景酒店阁楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1197.jpg","hotel"
"CB-1511","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","香港万丽海景酒店 - 满福楼","28028888","""免费获赠两磅生日蛋糕1个"",""免费获赠两磅生日蛋糕一个及葡萄汽酒1枝""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛湾仔港湾道1号万丽海景酒店3楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1511.jpg","hotel"
"CB-1510","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","香港万丽海景酒店 - The Lounge","28028888","""免费获赠2磅生日蛋糕1个"",""免费获赠2磅生日蛋糕1个及葡萄汽酒1枝""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛湾仔港湾道1号香港万丽海景酒店1楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1510.jpg","hotel"
"CB-1549","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","香港珀丽酒店-协奏坊西歺厅","21278838","""海鲜自助晚歺75折"",""海鲜自助晚歺8折"",""半自助午歺及主歺牌9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛铜锣湾信德街8号""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1549.jpg","hotel"
"CB-22","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","帝京酒店 - 帝京轩","26226161","""午市及晚市主歺牌82折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙旺角太子道西193号帝京酒店3楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img22.jpg","hotel"
"CB-21","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","帝京酒店 - 花月庭","26226154","""自助午歺丶全时段自助晚歺及主歺牌82折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙旺角太子道西193号帝京酒店2楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img21.jpg","hotel"
"CB-24","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","帝京酒店 - 獅子樓","26226167","""日式午歺及主歺牌82折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙旺角太子道西193号帝京酒店3楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img24.jpg","hotel"
"CB-1663","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","帝京酒店 - 狮子楼","26226167","""免费星级佳酿一支""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2015-12-01","2016-12-31","""九龙太子太子道西193号帝京酒店3楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1663.jpg","others"
"CB-26","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","帝京酒店 - 帝京饼店","26226256","""1磅或以上蛋糕82折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙旺角太子道西193号帝京酒店1楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img26.jpg","hotel"
"CB-766","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","S","28380044","""食品及饮品9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛铜锣湾耀华街8号地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img766.jpg","others"
"CB-1536","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","上海弄堂菜肉馄饨","28916629","""指定歺牌9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛跑马地绵发街10号地下"",""香港岛中环歌赋街35-37号地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1536.jpg","chinese"
"CB-1383","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","上海佬歺馆","31253232","""晚市主歺牌9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛湾仔杜老志道5号1楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1383.jpg","chinese"
"CB-1548","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","上海绿阳邨酒家","28816669","""主歺牌9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛铜锣湾告士打道280号世贸中心11楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1548.jpg","chinese"
"CB-944","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","Shelter Italian Bar & Restaurant","27788398","""主歺牌食品85折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2015-01-01","2016-12-31","""香港岛铜锣湾轩尼诗道500号希慎广场7楼718-719号铺（露天平台）""","https://www.citibank.com.hk/english/credit-cards/images/logo/img944.jpg","western"
"CB-1391","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","白木屋","22648688","""晚市主歺牌9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-05-31","""九龙尖沙咀诺士佛台1号6楼"",""香港岛铜锣湾登龙街28号永光中心1楼"",""九龙九龙湾宏照道38号企业广场5期megaBox2楼34号铺""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1391.jpg","asian,japanese"
"CB-1658","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","霸王川庄","25216699","""免费星级佳酿一支""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2015-12-01","2016-12-31","""香港岛中环威灵顿街2号M88 7楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1658.jpg","others"
"CB-1643","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","天府人家","22050020","""HK$50折扣""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛湾仔卢押道18号海德中心3楼 ""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1643.jpg","chinese"
"CB-1593","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","Soho Spice Vietnamese & Thai","25211600","""主歺牌9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛中环苏豪伊利近街47号""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1593.jpg","others"
"CB-771","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","SONYIUWA","25915500","""食品及饮品9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛铜锣湾耀华街30号""","https://www.citibank.com.hk/english/credit-cards/images/logo/img771.jpg","others"
"CB-1404","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","spaghetti 360°","28497901","""食品95折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2015-07-01","2016-06-30","""香港岛山顶山顶道118号山顶广场2楼20号"",""新界将军澳唐德街1号将军澳广场1楼1-003号铺"",""新界将军澳新都城中心2期商场2楼2001号铺"",""新界沙田新城市广场第3期1楼A130号铺 ""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1404.jpg","western"
"CB-776","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","STATEMENT","28380044","""食品及饮品9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛铜锣湾耀华街10 号""","https://www.citibank.com.hk/english/credit-cards/images/logo/img776.jpg","others"
"CB-1350","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","鮨処光","25663801","""晚市主歺牌9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港岛天后琉璃街4号地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1350.jpg","asian,japanese"
"CB-1467","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","华达印度歺厅","27237618","""食品及饮品9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙尖沙咀弥敦道36-44号重庆大厦1楼103-104室""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1467.jpg","others"
"CB-1584","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","日泰郎放题料理","27884333","""放题9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龙佐敦白加士街66号新宝广场7楼""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1584.jpg","asian,japanese"
"CB-1515","zh_CN","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八达通"",""Citi® 白金卡""","泰聚","26882918","""主歺牌88折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界元朗上璋围5号""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1515.jpg","western"
